Station_ID,Station_Name,PS_Code,Department_Code,Type,Longitude,Latitude
211.0,Kolar Town PS,PS - 211,164570805,Police Station - Karnataka,78.1335160003616,13.1315239997491
214.0,Masti PS,PS - 214,164570814,Police Station - Karnataka,77.9979739998673,12.8730519997924
216.0,Mulbagal Rural PS,PS - 216,164572168,Police Station - Karnataka,78.425844000444,13.0583230000817
218.0,Mulbagal Town PS,PS - 218,164570815,Police Station - Karnataka,78.3930339995701,13.1683960003551
219.0,Nangli PS,PS - 219,164570816,Police Station - Karnataka,78.5371799999405,13.194227999904
221.0,Gownapalli PS,PS - 221,164570820,Police Station - Karnataka,78.2256250002043,13.5112280003705
222.0,Rayalpad PS,PS - 222,164570819,Police Station - Karnataka,78.3451929996066,13.5310470000497
223.0,Srinivasapura PS,PS - 223,164570818,Police Station - Karnataka,78.2126809999763,13.3412210002109
225.0,Akkur PS,PS - 225,169770286,Police Station - Karnataka,77.2895049996422,12.7126049999478
226.0,Bidadi PS,PS - 226,169771345,Police Station - Karnataka,77.3847750000391,12.800368999628
228.0,Channapatna East PS,PS - 228,169770281,Police Station - Karnataka,77.2168790004333,12.6640080000007
229.0,Channapatna Rural PS,PS - 229,169770284,Police Station - Karnataka,77.2166819996141,12.6636369996537
230.0,Channapatna Town PS,PS - 230,169770280,Police Station - Karnataka,77.200354000457,12.6538640002458
232.0,Harohalli PS,PS - 232,169771346,Police Station - Karnataka,77.4696739995781,12.6815559997464
233.0,Ijoor PS,PS - 233,169771342,Police Station - Karnataka,77.2851500001297,12.7297699997983
234.0,Kaggalipura PS,PS - 234,169771937,Police Station - Karnataka,77.5100820000121,12.7995459998704
231.0,Chikkamagalur Women PS,PS - 231,164482206,Police Station - Karnataka,75.775461542016,13.3206493591515
860.0,Malur PS,PS - 860,164621011,Police Station - Karnataka,75.3397154522091,13.7289753620207
883.0,Yagati PS,PS - 883,164480469,Police Station - Karnataka,76.1482294667381,13.6127814142827
328.0,Haveri Town PS,PS - 328,164390136,Police Station - Karnataka,75.3965820004141,14.7930349998798
329.0,Hansabhavi PS,PS - 329,164390151,Police Station - Karnataka,75.3687599995934,14.5699749998053
330.0,Hirekerur PS,PS - 330,164390150,Police Station - Karnataka,75.3929320000379,14.4559809996898
331.0,Rattihalli PS,PS - 331,164390154,Police Station - Karnataka,75.5076609999086,14.4271229997471
332.0,Halageri PS,PS - 332,164390147,Police Station - Karnataka,75.605668999609,14.5534670003211
333.0,Kumarapattanam PS,PS - 333,164390149,Police Station - Karnataka,75.7863780001973,14.5209059996503
334.0,Ranebennur Rural PS,PS - 334,164390146,Police Station - Karnataka,75.6250450001331,14.6204809997602
335.0,Ranebennur Town PS,PS - 335,164390142,Police Station - Karnataka,75.6355539998471,14.6215349998273
336.0,Adur PS,PS - 336,164390160,Police Station - Karnataka,75.2509050002656,14.7735429997198
337.0,Hanagal PS,PS - 337,164390159,Police Station - Karnataka,75.1247060000977,14.7721040004333
338.0,Savanoor PS,PS - 338,164390158,Police Station - Karnataka,75.337762000326,14.9774270003781
339.0,Bankapura PS,PS - 339,164391931,Police Station - Karnataka,75.2700669998461,14.9147049998035
340.0,Shiggaon PS,PS - 340,164390155,Police Station - Karnataka,75.2264729998747,14.9893919999285
398.0,Kurakunta PS,PS - 398,164541586,Police Station - Karnataka,77.3572381026542,17.191918944577
399.0,Malkhed PS,PS - 399,164541588,Police Station - Karnataka,77.1610946198291,17.1951928087024
400.0,Sedam PS,PS - 400,164541585,Police Station - Karnataka,77.285180000018,17.1798499998816
401.0,Ratkal PS,PS - 401,164541583,Police Station - Karnataka,77.1067999999647,17.451700000228
402.0,Sulepet PS,PS - 402,164541582,Police Station - Karnataka,77.3403333331155,17.4026666674397
403.0,Ashoknagar PS,PS - 403,169850687,Police Station - Karnataka,76.8155555558063,17.3223333326348
404.0,Brahmapur PS,PS - 404,169850688,Police Station - Karnataka,76.8378589999124,17.3384080003502
405.0,Kalaburagi Women PS,PS - 405,164541561,Police Station - Karnataka,76.8367300003187,17.3281260002712
406.0,Ragavendra nagar PS,PS - 406,169851557,Police Station - Karnataka,76.8180720002851,17.3372689999503
407.0,Station Bazar PS,PS - 407,169850686,Police Station - Karnataka,76.8258684998396,17.3168455002079
408.0,Roza PS,PS - 408,169850696,Police Station - Karnataka,76.8518299998414,17.3459640000262
409.0,Sub Urban PS,PS - 409,169850708,Police Station - Karnataka,76.840316667452,17.3519000003488
410.0,Mahagoan PS,PS - 410,164540709,Police Station - Karnataka,76.9414999997523,17.5191666671176
452.0,Narasimharaja PS,PS - 452,169730041,Police Station - Karnataka,76.6640019996344,12.3348370001307
453.0,V.V. Puram PS,PS - 453,169730044,Police Station - Karnataka,76.6328360000982,12.3261190002503
454.0,Vijayanagar PS,PS - 454,169730045,Police Station - Karnataka,76.6016359995834,12.3368890004213
455.0,Badami PS,PS - 455,164701246,Police Station - Karnataka,75.6785770002963,15.9239249999605
456.0,Guledagudda PS,PS - 456,164701249,Police Station - Karnataka,75.7741300002249,16.0482199997634
457.0,Kerur PS,PS - 457,164701247,Police Station - Karnataka,75.5476549998461,16.0148040000359
458.0,Bagalkot Rural PS,PS - 458,164701238,Police Station - Karnataka,75.6924640003567,16.1810079997981
459.0,Kaladagi PS,PS - 459,164701240,Police Station - Karnataka,75.4973190001042,16.206481999764
460.0,Navanagara PS,PS - 460,164701888,Police Station - Karnataka,75.661539999842,16.1590699995552
471.0,Mahalingapur PS,PS - 471,164701258,Police Station - Karnataka,75.1085099997695,16.402139999676
472.0,Mudhol PS,PS - 472,164701255,Police Station - Karnataka,75.2849799999859,16.3299099999239
473.0,Kagawad PS,PS - 473,164441486,Police Station - Karnataka,74.7167199998821,16.6959899998383
474.0,Aigali PS,PS - 474,164441487,Police Station - Karnataka,75.249869999662,16.7794599996093
475.0,Raibag PS,PS - 475,164441483,Police Station - Karnataka,74.7702269650968,16.4923112815444
476.0,Kudachi PS,PS - 476,164441484,Police Station - Karnataka,74.8545299996688,16.6244499999013
477.0,Harugeri PS,PS - 477,164442126,Police Station - Karnataka,74.9494329003037,16.5158556999823
478.0,Bailhongal PS,PS - 478,164441464,Police Station - Karnataka,74.8629139995728,15.8184370002436
479.0,Nesargi PS,PS - 479,164441465,Police Station - Karnataka,74.7773165105562,15.9056305303844
480.0,Khanapur PS,PS - 480,164440314,Police Station - Karnataka,74.5055582233609,15.6363011796796
481.0,Nandagad PS,PS - 481,164440315,Police Station - Karnataka,74.5763650000587,15.5799300004464
482.0,Doddawad PS,PS - 482,164441467,Police Station - Karnataka,74.9596999995475,15.6790689999975
483.0,Kittur PS,PS - 483,164441466,Police Station - Karnataka,74.7880261093551,15.5998461090257
484.0,Ankali PS,PS - 484,164442011,Police Station - Karnataka,74.6702752823781,16.5400475269284
485.0,Chikkodi PS,PS - 485,164441478,Police Station - Karnataka,74.5767259995559,16.4240310000308
486.0,Sadalaga PS,PS - 486,164441479,Police Station - Karnataka,74.5324049998673,16.5497400000191
487.0,Basaweshwar Chowk PS,PS - 487,164441482,Police Station - Karnataka,74.3776648175465,16.4104677522245
488.0,Khadakalat PS,PS - 488,164442204,Police Station - Karnataka,74.470870000113,16.445990000007
489.0,Nippani Rural PS,PS - 489,164441481,Police Station - Karnataka,74.3838400000383,16.3942599998908
491.0,Gokak Rural PS,PS - 491,164440319,Police Station - Karnataka,74.8103599997942,16.1626710003463
492.0,Gokak Town PS,PS - 492,164440323,Police Station - Karnataka,74.8209419994804,16.1678099999201
493.0,Hukkeri PS,PS - 493,164441461,Police Station - Karnataka,74.6051999999479,16.237519999851
494.0,Sankeshwar PS,PS - 494,164441462,Police Station - Karnataka,74.4877748480344,16.2546724238285
495.0,Yamakanmardi PS,PS - 495,164441463,Police Station - Karnataka,74.5160825813542,16.1287042171331
496.0,Ghataprabha PS,PS - 496,164441460,Police Station - Karnataka,74.7657475336946,16.2365737446017
497.0,Kulgod PS,PS - 497,164441459,Police Station - Karnataka,75.0464030000223,16.2446380001785
498.0,Mudalgi PS,PS - 498,164441458,Police Station - Karnataka,74.9641909998838,16.3374370001193
612.0,Virajpet Rural PS,PS - 612,164510579,Police Station - Karnataka,75.801103000425,12.1930489996655
615.0,Halagur PS,PS - 615,164580876,Police Station - Karnataka,77.2283610003245,12.4274999996901
616.0,K.M. Doddi PS,PS - 616,164580875,Police Station - Karnataka,77.035163999984,12.4893079996013
617.0,Besagaraghalli PS,PS - 617,164581617,Police Station - Karnataka,77.0060279998678,12.63613900021
618.0,Kesthur PS,PS - 618,164581618,Police Station - Karnataka,77.0607779999788,12.6916940003488
619.0,Koppa PS,PS - 619,164581619,Police Station - Karnataka,76.9572330004139,12.7076889998692
620.0,Maddur PS,PS - 620,164580877,Police Station - Karnataka,77.0413810003754,12.5877859997341
621.0,Belakavadi PS,PS - 621,164580873,Police Station - Karnataka,77.1226469996849,12.2566390004105
622.0,Kirugavalu PS,PS - 622,164580872,Police Station - Karnataka,76.9451390003695,12.3584720001596
623.0,Malavalli Rural PS,PS - 623,164580871,Police Station - Karnataka,77.0602780001994,12.3836419995713
624.0,Malavalli Town PS,PS - 624,164580868,Police Station - Karnataka,77.0604439997954,12.3835279995756
625.0,Basaralu PS,PS - 625,164580859,Police Station - Karnataka,76.8172530001449,12.7058440002913
626.0,Keragodu PS,PS - 626,164580863,Police Station - Karnataka,76.9170280004013,12.6428610000569
627.0,Mandya Rural PS,PS - 627,164580858,Police Station - Karnataka,76.8844669996257,12.5194780001939
628.0,Shivalli PS,PS - 628,164580862,Police Station - Karnataka,76.82389700023,12.5857060003029
629.0,Mandya Central PS,PS - 629,164582161,Police Station - Karnataka,76.8851440004404,12.5230370001354
630.0,Mandya East PS,PS - 630,164580854,Police Station - Karnataka,76.9007719999159,12.5284580000163
631.0,Mandya West PS,PS - 631,164580855,Police Station - Karnataka,76.8907220000759,12.526693999669
633.0,K.R. Pet Rural PS,PS - 633,164580850,Police Station - Karnataka,76.4883279999052,12.6593889999904
634.0,K.R. Pet Town PS,PS - 634,164580849,Police Station - Karnataka,76.4882890000802,12.6592419997099
635.0,Kikkeri PS,PS - 635,164580853,Police Station - Karnataka,76.4229170001883,12.7687169998611
636.0,Bellur PS,PS - 636,164580867,Police Station - Karnataka,76.7356419995543,12.9814419997485
637.0,Bindiganavile PS,PS - 637,164580866,Police Station - Karnataka,76.6309659996206,12.881194000452
638.0,Nagamangala Rural  PS,PS - 638,164581889,Police Station - Karnataka,76.7588530000804,12.8308810001486
639.0,Nagamangala Town PS,PS - 639,164580864,Police Station - Karnataka,76.7563030003642,12.8198189999741
640.0,Pandavapura PS,PS - 640,164580848,Police Station - Karnataka,76.6735810001632,12.5030060002854
641.0,Arakere PS,PS - 641,164580845,Police Station - Karnataka,76.8135740001178,12.4106780003366
642.0,K.R. Sagar PS,PS - 642,164580846,Police Station - Karnataka,76.572416999823,12.4057780002984
643.0,Melukote PS,PS - 643,164581912,Police Station - Karnataka,76.6480829996999,12.6617360000175
644.0,Srirangapatna PS,PS - 644,164580844,Police Station - Karnataka,76.6830810004348,12.4239850002271
645.0,Srirangapatna Rural PS,PS - 645,164582160,Police Station - Karnataka,76.6913580002078,12.4145859999968
646.0,Beechanahalli PS,PS - 646,164590897,Police Station - Karnataka,76.3499666674012,11.9907305560008
647.0,H.D. Kote PS,PS - 647,164590896,Police Station - Karnataka,76.3317611107035,12.0901805560091
648.0,Saragur PS,PS - 648,164590898,Police Station - Karnataka,76.3953694440388,12.0029999997257
649.0,Bilikere PS,PS - 649,164590894,Police Station - Karnataka,76.4477555556761,12.3359111112243
650.0,Hunusur Rural PS,PS - 650,164590893,Police Station - Karnataka,76.2940972218105,12.3074194444243
651.0,Hunusur Town PS,PS - 651,164590892,Police Station - Karnataka,76.2904972221703,12.3052972219234
652.0,Bettadapura PS,PS - 652,164591604,Police Station - Karnataka,76.1012388886752,12.4656666670044
653.0,Bylakuppe PS,PS - 653,164591602,Police Station - Karnataka,75.9974277780029,12.4271888886405
654.0,Periyapatna PS,PS - 654,164591600,Police Station - Karnataka,76.0886222220962,12.3374694440035
655.0,K.R. Nagar PS,PS - 655,164590887,Police Station - Karnataka,76.3805666671765,12.4355861106706
656.0,Saligrama PS,PS - 656,164590888,Police Station - Karnataka,76.263647222112,12.5621222223597
657.0,Jayapura PS,PS - 657,164590885,Police Station - Karnataka,76.5552666667382,12.2047055562172
658.0,Mysore South PS,PS - 658,164590883,Police Station - Karnataka,76.6643888891635,12.3128250001524
659.0,Varuna PS,PS - 659,164592155,Police Station - Karnataka,76.8089027780329,12.2540861106456
660.0,Yelawala PS,PS - 660,164590884,Police Station - Karnataka,76.5413583333045,12.3593888886838
661.0,Biligere PS,PS - 661,164590903,Police Station - Karnataka,76.7456555563285,12.0698916665752
662.0,Hullahalli PS,PS - 662,164591556,Police Station - Karnataka,76.5565750000767,12.0973055558715
663.0,Kowlande PS,PS - 663,164591611,Police Station - Karnataka,76.7987944436249,12.0328249996388
664.0,Nanjanagudu Rural PS,PS - 664,164590902,Police Station - Karnataka,76.6741499995896,12.1145611113237
665.0,Nanjanagudu Town PS,PS - 665,164590901,Police Station - Karnataka,76.6861472222113,12.1181222219017
666.0,Bannur PS,PS - 666,164590906,Police Station - Karnataka,76.8664222218755,12.3328861113612
688.0,Kadur PS,PS - 688,164480481,Police Station - Karnataka,76.0117877802284,13.555317508155
689.0,Panchanahalli PS,PS - 689,164480483,Police Station - Karnataka,76.3329329998881,13.5470429996333
690.0,Sakkaraya Patna PS,PS - 690,164480482,Police Station - Karnataka,75.9174889999256,13.43594899995
691.0,Singatagere PS,PS - 691,164480479,Police Station - Karnataka,76.1747570001965,13.5517830001316
692.0,Ajjampura PS,PS - 692,164480474,Police Station - Karnataka,75.999862000049,13.756626000254
693.0,Lakkavalli PS,PS - 693,164481750,Police Station - Karnataka,75.6534188935602,13.7014104337312
694.0,Lingadahalli PS,PS - 694,164480473,Police Station - Karnataka,75.8400519997675,13.6041459999855
695.0,Tarikere Town PS,PS - 695,164480468,Police Station - Karnataka,75.4828499998096,13.4244709997979
696.0,Bantwala Rural PS,PS - 696,164631073,Police Station - Karnataka,75.0404499999249,12.8907833327236
697.0,Bantwala Town PS,PS - 697,164631072,Police Station - Karnataka,75.0313750000531,12.8813960002963
698.0,Vitla PS,PS - 698,164631074,Police Station - Karnataka,75.1016099998576,12.763360000292
699.0,Belthangadi PS,PS - 699,164631070,Police Station - Karnataka,75.2827340000247,12.9899590000929
700.0,Dharmasthala PS,PS - 700,164632142,Police Station - Karnataka,75.384191922713,12.9529425848431
701.0,Punjalkatte PS,PS - 701,164631926,Police Station - Karnataka,75.1680902435035,12.9505758882037
702.0,VenoorPS,PS - 702,164631672,Police Station - Karnataka,75.1391849997653,13.012608000149
703.0,Puttur Rural PS,PS - 703,164631063,Police Station - Karnataka,75.2206207288605,12.7299336542509
704.0,Uppinangadi PS,PS - 704,164631064,Police Station - Karnataka,75.2482300003386,12.8394549998839
705.0,Bellare PS,PS - 705,164632158,Police Station - Karnataka,75.3708391857439,12.6640612816479
706.0,Sullia PS,PS - 706,164631061,Police Station - Karnataka,75.3928840000462,12.5564220000149
707.0,Kapu PS,PS - 707,164691202,Police Station - Karnataka,74.7482400004314,13.2284669997503
708.0,Padubidri PS,PS - 708,164691203,Police Station - Karnataka,74.7701429996373,13.1408309998147
709.0,Shirva PS,PS - 709,164691206,Police Station - Karnataka,74.832211999612,13.2111169997885
710.0,Ajekar PS,PS - 710,164691628,Police Station - Karnataka,74.999538000391,13.3190330000313
711.0,Hebri PS,PS - 711,164691225,Police Station - Karnataka,74.9899239999226,13.458648000026
712.0,Karkala Rural PS,PS - 712,164691221,Police Station - Karnataka,74.9811789996669,13.2227949998185
714.0,Byndoor PS,PS - 714,164691212,Police Station - Karnataka,74.6265130000824,13.8670959995934
715.0,Gangolli PS,PS - 715,164691217,Police Station - Karnataka,74.6603749995651,13.6867200001321
716.0,Kollur PS,PS - 716,164691215,Police Station - Karnataka,74.8135260002853,13.8633549996085
718.0,Amasebailu PS,PS - 718,164691200,Police Station - Karnataka,74.9485879999256,13.6030689995903
719.0,Kundapura PS,PS - 719,164691216,Police Station - Karnataka,74.6895069997589,13.636995999572
720.0,Kundapura Rural PS,PS - 720,164692170,Police Station - Karnataka,74.7724929995498,13.6376749999857
721.0,Shankaranarayana PS,PS - 721,164691219,Police Station - Karnataka,74.8624549995882,13.6045059998908
722.0,Brahmavar PS,PS - 722,164691208,Police Station - Karnataka,74.7441369998107,13.4382470001217
723.0,Hiriadka PS,PS - 723,164691210,Police Station - Karnataka,74.8561909434317,13.3492432912263
724.0,Kota PS,PS - 724,164691211,Police Station - Karnataka,74.7039730000519,13.5282609996582
725.0,Manipal PS,PS - 725,164691201,Police Station - Karnataka,74.7860859999478,13.3491519997911
726.0,Malpe PS,PS - 726,164691198,Police Station - Karnataka,74.7033830001599,13.3606109997091
727.0,Udupi Town PS,PS - 727,164691197,Police Station - Karnataka,74.7481680002445,13.3306670002013
150.0,Electronic City PS,PS - 150,164431799,Police Station - Karnataka,77.6630639999462,12.8400089995489
151.0,Parappana Agrahara PS,PS - 151,164431800,Police Station - Karnataka,77.6673555559925,12.8773138893884
152.0,Adugodi PS,PS - 152,164431382,Police Station - Karnataka,77.6115419998195,12.941430999878
153.0,H.S.R.Layout PS,PS - 153,164431796,Police Station - Karnataka,77.6513889997284,12.9201510003798
154.0,Koramangala PS,PS - 154,164431383,Police Station - Karnataka,77.6213416671002,12.9412138887662
729.0,Bhatkal Rural PS,PS - 729,164600950,Police Station - Karnataka,74.5385116612427,13.9984983574694
730.0,Bhatkal Town PS,PS - 730,164600949,Police Station - Karnataka,74.5521247779463,13.9899128338417
731.0,Murudeshwar PS,PS - 731,164600951,Police Station - Karnataka,74.4885348002787,14.0952149997076
732.0,Honnavara PS,PS - 732,164601680,Police Station - Karnataka,74.4510629998072,14.2818950002046
733.0,Manki PS,PS - 733,164601681,Police Station - Karnataka,74.4864420001738,14.1862219997564
734.0,Gokarna PS,PS - 734,164600954,Police Station - Karnataka,74.3222760003263,14.5396930000536
735.0,Kumta PS,PS - 735,164600953,Police Station - Karnataka,74.4201783004088,14.4293099997957
736.0,Dandeli Rural PS,PS - 736,164600932,Police Station - Karnataka,74.6211739995369,15.2575050002759
737.0,Dandeli Town PS,PS - 737,164600931,Police Station - Karnataka,74.6211109997959,15.2574919997879
738.0,Ambikanagar PS,PS - 738,164601676,Police Station - Karnataka,74.659325999899,15.1239950003451
739.0,Haliyal PS,PS - 739,164601675,Police Station - Karnataka,74.7671360001228,15.3294970004142
740.0,Joida PS,PS - 740,164601370,Police Station - Karnataka,74.4898160003991,15.1629819996032
741.0,Ramnagar PS,PS - 741,164600936,Police Station - Karnataka,74.488624811945,15.4238626449358
742.0,Ankola PS,PS - 742,164601674,Police Station - Karnataka,74.3054620003402,14.6598159995517
302.0,Basavanagara PS,PS - 302,164380097,Police Station - Karnataka,75.9184260000763,14.4692230002346
303.0,Gandhi Nagar PS,PS - 303,164380099,Police Station - Karnataka,75.9203209997948,14.4763269999813
304.0,Davanagere RMC Yard PS,PS - 304,164381519,Police Station - Karnataka,75.9358709999474,14.4597660003841
306.0,Basavapatna PS,PS - 306,164381524,Police Station - Karnataka,75.8171230001795,14.2062850000917
307.0,Channagiri PS,PS - 307,164381522,Police Station - Karnataka,75.928854000104,14.0230850000163
308.0,Santhebennur PS,PS - 308,164381523,Police Station - Karnataka,76.0068530003997,14.1731752998334
309.0,Davanagere Rural PS,PS - 309,164380106,Police Station - Karnataka,75.9206479996524,14.4507960001913
310.0,Hadadi PS,PS - 310,164380107,Police Station - Karnataka,75.8944169997106,14.3699169995911
311.0,Mayakonda PS,PS - 311,164380108,Police Station - Karnataka,76.0805829997114,14.282960000102
312.0,Harihara Rural PS,PS - 312,164380111,Police Station - Karnataka,75.812918000103,14.5355449996388
313.0,Harihara Town PS,PS - 313,164380110,Police Station - Karnataka,75.8068689999274,14.5147499995849
314.0,Malebennur PS,PS - 314,164380112,Police Station - Karnataka,75.7385599999078,14.3517080004335
315.0,Honnali PS,PS - 315,164381526,Police Station - Karnataka,75.6573340002608,14.2341700000317
316.0,Nyamathi PS,PS - 316,164381527,Police Station - Karnataka,75.5628510002063,14.1477459996429
317.0,Arasikere PS,PS - 317,169860117,Police Station - Karnataka,76.0743689998887,14.6702829996762
318.0,Chigateri PS,PS - 318,169861885,Police Station - Karnataka,76.0746450002932,14.7922849999844
319.0,Halavagilu PS,PS - 319,169860116,Police Station - Karnataka,75.7805800000363,14.7102760001283
320.0,Harapanahalli PS,PS - 320,169860115,Police Station - Karnataka,75.9866429998442,14.7891170004191
321.0,Bilichodu PS,PS - 321,164380120,Police Station - Karnataka,76.1603009998662,14.5045829995527
322.0,Jagalur PS,PS - 322,164380119,Police Station - Karnataka,76.3374900000845,14.5133499999051
323.0,Byadagi PS,PS - 323,164390140,Police Station - Karnataka,75.4948080001569,14.6801820003097
324.0,Kaginele PS,PS - 324,164390141,Police Station - Karnataka,75.3579259998295,14.6914570001779
325.0,Guttal PS,PS - 325,164390138,Police Station - Karnataka,75.630240999627,14.8398809998005
326.0,Haveri Rural PS,PS - 326,164390137,Police Station - Karnataka,75.3881609995463,14.7839199996476
327.0,Haveri Women PS,PS - 327,164392143,Police Station - Karnataka,75.3887480001682,14.7840319996163
412.0,Nelogi PS,PS - 412,164541573,Police Station - Karnataka,76.6083583329395,17.0584611109419
413.0,Yedrami PS,PS - 413,164541571,Police Station - Karnataka,76.5317876998124,16.8552912999066
414.0,Ferhatabad PS,PS - 414,169850690,Police Station - Karnataka,76.7933388003142,17.1715072995919
415.0,University PS,PS - 415,169850705,Police Station - Karnataka,76.8765780003229,17.3098989996219
416.0,Chittapura PS,PS - 416,164541577,Police Station - Karnataka,77.0835502003528,17.1194793002674
417.0,Wadi PS,PS - 417,164541578,Police Station - Karnataka,76.9918611109854,17.0575416670462
419.0,Madbool PS,PS - 419,164540717,Police Station - Karnataka,77.0037409996222,17.2855989998415
420.0,Shahabad Town PS,PS - 420,164540713,Police Station - Karnataka,76.934600000352,17.1304400002252
421.0,Bheemarayanagudi PS,PS - 421,169781597,Police Station - Karnataka,76.8038080001843,16.7206390000315
422.0,Gogi PS,PS - 422,169781595,Police Station - Karnataka,76.7461249996775,16.7330159996719
743.0,Chittakula PS,PS - 743,164600922,Police Station - Karnataka,74.1330780000296,14.8543229998097
744.0,Kadra PS,PS - 744,164600923,Police Station - Karnataka,74.3455279000391,14.9056865004334
745.0,Mallapura PS,PS - 745,164600924,Police Station - Karnataka,74.3321005003005,14.900378799733
746.0,Karwar Rural PS,PS - 746,164600927,Police Station - Karnataka,74.1289719996781,14.8085980001772
747.0,Karwar Town PS,PS - 747,164600926,Police Station - Karnataka,74.1282251996878,14.8083933997968
748.0,UK CEN CrimePS,PS - 748,164602154,Police Station - Karnataka,74.1270229996152,14.8083459997684
749.0,Mundgod PS,PS - 749,164600944,Police Station - Karnataka,75.0384309996159,14.9697090000839
750.0,Siddapura PS,PS - 750,164601678,Police Station - Karnataka,74.8937417509806,14.3451316895803
751.0,Banavasi PS,PS - 751,164601677,Police Station - Karnataka,75.0212390561594,14.540638491595
752.0,New Market PS,PS - 752,164600942,Police Station - Karnataka,74.8412389998704,14.6210509997589
753.0,Sirsi Rural PS,PS - 753,164600941,Police Station - Karnataka,74.8377429997599,14.6255219999821
754.0,Sirsi Town PS,PS - 754,164600940,Police Station - Karnataka,74.8252575379737,14.62419731329
755.0,Doddapete PS,PS - 755,164621000,Police Station - Karnataka,75.56659799993,13.9305049996446
756.0,Tunganagara PS,PS - 756,164621815,Police Station - Karnataka,75.5544790004202,13.9237559999042
757.0,Kote PS,PS - 757,164621005,Police Station - Karnataka,75.582763999689,13.9303599998032
758.0,Jayanagar PS,PS - 758,164621006,Police Station - Karnataka,75.5757700004611,13.9384369996585
759.0,Shimogga Rural PS,PS - 759,164621002,Police Station - Karnataka,75.5643560002636,13.9325780002476
760.0,Shivamogga Women PS,PS - 760,164621009,Police Station - Karnataka,75.5645280003879,13.9323990000847
761.0,Vibanagara PS,PS - 761,164621887,Police Station - Karnataka,75.560111000249,13.950526999747
762.0,Paper Town PS,PS - 762,164621020,Police Station - Karnataka,75.7020419995586,13.8210649999034
763.0,Bhadravathi New Town PS,PS - 763,164621014,Police Station - Karnataka,75.6910479997434,13.8377760002767
764.0,Bhadravathi Old Town PS,PS - 764,164621013,Police Station - Karnataka,75.702880000197,13.8468979997847
765.0,Hosamane PS,PS - 765,164621933,Police Station - Karnataka,75.7037940002304,13.8520249998223
766.0,Holehonnur PS,PS - 766,164621019,Police Station - Karnataka,75.6856030002738,13.9887709998518
767.0,Kumsi PS,PS - 767,164621004,Police Station - Karnataka,75.3912050004169,14.0609200004199
768.0,Shikaripura Rural PS,PS - 768,164621886,Police Station - Karnataka,75.3488620001581,14.2733759998883
769.0,Shikaripura Town PS,PS - 769,164621031,Police Station - Karnataka,75.3606960004107,14.2603160004474
770.0,Shiralakoppa PS,PS - 770,164621032,Police Station - Karnataka,75.249846999886,14.381316999614
771.0,Anavatti PS,PS - 771,164621664,Police Station - Karnataka,75.1506170001106,14.5627749999232
772.0,Soraba PS,PS - 772,164621033,Police Station - Karnataka,75.0994299999271,14.3810810003052
773.0,Kargal PS,PS - 773,164621024,Police Station - Karnataka,74.8148469996487,14.1900539997174
774.0,Joga PS,PS - 774,164621027,Police Station - Karnataka,74.8146309997162,14.2094619996891
775.0,Sagara Town PS,PS - 775,164621022,Police Station - Karnataka,75.0231890002776,14.1677760000143
776.0,Nagara PS,PS - 776,164621900,Police Station - Karnataka,75.029620999564,13.8183299998455
777.0,Sagara Rural PS,PS - 777,164621023,Police Station - Karnataka,75.0320689999283,14.1676749995936
778.0,Agumbe PS,PS - 778,164621823,Police Station - Karnataka,75.097434000409,13.5109009998969
779.0,Rippanpete PS,PS - 779,164621749,Police Station - Karnataka,75.2597910002094,13.9932010003917
780.0,Hosanagara PS,PS - 780,164621745,Police Station - Karnataka,75.0657980001672,13.9158099997433
781.0,Thirthahalli PS,PS - 781,164621010,Police Station - Karnataka,75.2461389997448,13.6982170001031
783.0,Bellanduru PS,PS - 783,164432198,Police Station - Karnataka,77.6678679998158,12.9191619996926
784.0,H.A.L. PS,PS - 784,164431416,Police Station - Karnataka,77.6828550001031,12.9550059996707
785.0,Marathahalli PS,PS - 785,164432199,Police Station - Karnataka,77.6980390002911,12.9456189996246
786.0,Varthur PS,PS - 786,164430259,Police Station - Karnataka,77.7469200001009,12.9380340003015
787.0,K.R. Puram PS,PS - 787,164431405,Police Station - Karnataka,77.693286999959,13.0090160001236
788.0,Kadugodi PS,PS - 788,164430257,Police Station - Karnataka,77.7578210000384,12.9954149997581
789.0,Mahadevapura PS,PS - 789,164431414,Police Station - Karnataka,77.6928279998912,12.9966939998372
790.0,Whitefield PS,PS - 790,164430258,Police Station - Karnataka,77.7510760001927,12.9753560004434
791.0,Anekal PS,PS - 791,164421330,Police Station - Karnataka,77.692886400445,12.7101184001285
792.0,Bannerghatta PS,PS - 792,164421331,Police Station - Karnataka,77.5792525001605,12.8135433004012
793.0,Jigani PS,PS - 793,164422000,Police Station - Karnataka,77.6392150996301,12.7824606995826
794.0,Hebbagodi PS,PS - 794,164421333,Police Station - Karnataka,77.6799321002329,12.8263711001822
795.0,Sarjapura PS,PS - 795,164421334,Police Station - Karnataka,77.7812827002306,12.8607281002345
796.0,Hosakote PS,PS - 796,164420253,Police Station - Karnataka,77.7804413997902,13.070119099763
797.0,Avalahally PS,PS - 797,164421916,Police Station - Karnataka,77.7457209996652,13.042326000046
798.0,Anugondanahalli PS,PS - 798,164421812,Police Station - Karnataka,77.8213556279946,12.9747649611325
